EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 19-04-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 116297) of station Poprad/Tatry, SLOVAKIA (STAID:    334)

 STAID,    SOUID,    DATE,   TN, Q_TN
   334,116297,19890527,   64,    0
   334,116297,19890528,   70,    0
   334,116297,19890529,   64,    0
   334,116297,19890530,   47,    0
   334,116297,19890531,   94,    0
   334,116297,19890601,   96,    0
   334,116297,19890602,   91,    0
   334,116297,19890603,  115,    0
   334,116297,19890604,   76,    0
   334,116297,19890605,  100,    0
   334,116297,19890606,   80,    0
   334,116297,19890607,   66,    0
   334,116297,19890608,   32,    0
   334,116297,19890609,   80,    0
   334,116297,19890610,   57,    0
   334,116297,19890611,   44,    0
   334,116297,19890612,   67,    0
   334,116297,19890613,  106,    0
   334,116297,19890614,   92,    0
   334,116297,19890615,   16,    0
   334,116297,19890616,   50,    0
   334,116297,19890617,   56,    0
   334,116297,19890618,   93,    0
   334,116297,19890619,   78,    0
   334,116297,19890620,   69,    0
   334,116297,19890621,   80,    0
   334,116297,19890622,   56,    0
   334,116297,19890623,  100,    0
   334,116297,19890624,  105,    0
   334,116297,19890625,  127,    0
   334,116297,19890626,   83,    0
   334,116297,19890627,  109,    0
   334,116297,19890628,   97,    0
   334,116297,19890629,  109,    0
   334,116297,19890630,   87,    0
   334,116297,19890701,  106,    0
   334,116297,19890702,   77,    0
   334,116297,19890703,  104,    0
   334,116297,19890704,  102,    0
   334,116297,19890705,   89,    0
   334,116297,19890706,  100,    0
   334,116297,19890707,  116,    0
   334,116297,19890708,  124,    0
   334,116297,19890709,  135,    0
   334,116297,19890710,  156,    0
   334,116297,19890711,  129,    0
   334,116297,19890712,  144,    0
   334,116297,19890713,  136,    0
   334,116297,19890714,  120,    0
   334,116297,19890715,   70,    0
   334,116297,19890716,   65,    0
   334,116297,19890717,   76,    0
   334,116297,19890718,   54,    0
   334,116297,19890719,   60,    0
   334,116297,19890720,   84,    0
   334,116297,19890721,   94,    0
   334,116297,19890722,   55,    0
   334,116297,19890723,   69,    0
   334,116297,19890724,   77,    0
   334,116297,19890725,  126,    0
   334,116297,19890726,   76,    0
   334,116297,19890727,   60,    0
   334,116297,19890728,  108,    0
   334,116297,19890729,   94,    0
   334,116297,19890730,   72,    0
   334,116297,19890731,  103,    0
   334,116297,19890801,   88,    0
   334,116297,19890802,   69,    0
   334,116297,19890803,   41,    0
   334,116297,19890804,   78,    0
   334,116297,19890805,   67,    0
   334,116297,19890806,   66,    0
   334,116297,19890807,  103,    0
   334,116297,19890808,   99,    0
   334,116297,19890809,  125,    0
   334,116297,19890810,  103,    0
   334,116297,19890811,   84,    0
   334,116297,19890812,   87,    0
   334,116297,19890813,  129,    0
   334,116297,19890814,   87,    0
   334,116297,19890815,  114,    0
   334,116297,19890816,  123,    0
   334,116297,19890817,  142,    0
   334,116297,19890818,  134,    0
   334,116297,19890819,  132,    0
   334,116297,19890820,  110,    0
   334,116297,19890821,  103,    0
   334,116297,19890822,  127,    0
   334,116297,19890823,  127,    0
   334,116297,19890824,  110,    0
   334,116297,19890825,   84,    0
   334,116297,19890826,   87,    0
   334,116297,19890827,   52,    0
   334,116297,19890828,   65,    0
   334,116297,19890829,   77,    0
   334,116297,19890830,   85,    0
   334,116297,19890831,   75,    0
   334,116297,19890901,   38,    0
   334,116297,19890902,   63,    0
   334,116297,19890903,   45,    0
   334,116297,19890904,   90,    0
   334,116297,19890905,   84,    0
   334,116297,19890906,   46,    0
   334,116297,19890907,   56,    0
   334,116297,19890908,   63,    0
   334,116297,19890909,   41,    0
   334,116297,19890910,   66,    0
   334,116297,19890911,  108,    0
   334,116297,19890912,   44,    0
   334,116297,19890913,   10,    0
   334,116297,19890914,   14,    0
   334,116297,19890915,   93,    0
   334,116297,19890916,  108,    0
   334,116297,19890917,  110,    0
   334,116297,19890918,   85,    0
   334,116297,19890919,   81,    0
   334,116297,19890920,   66,    0
   334,116297,19890921,  115,    0
   334,116297,19890922,   75,    0
   334,116297,19890923,   70,    0
   334,116297,19890924,   87,    0
   334,116297,19890925,   85,    0
   334,116297,19890926,   75,    0
   334,116297,19890927,   66,    0
   334,116297,19890928,   30,    0
   334,116297,19890929,   54,    0
   334,116297,19890930,   53,    0
   334,116297,19891001,   16,    0
   334,116297,19891002,  -11,    0
   334,116297,19891003,    7,    0
   334,116297,19891004,    5,    0
   334,116297,19891005,    3,    0
   334,116297,19891006,   21,    0
   334,116297,19891007,   15,    0
   334,116297,19891008,   35,    0
   334,116297,19891009,   58,    0
   334,116297,19891010,   43,    0
   334,116297,19891011,    9,    0
   334,116297,19891012,   37,    0
   334,116297,19891013,   55,    0
   334,116297,19891014,   41,    0
   334,116297,19891015,   10,    0
   334,116297,19891016,  -25,    0
   334,116297,19891017,   -6,    0
   334,116297,19891018,   28,    0
   334,116297,19891019,    7,    0
   334,116297,19891020,   20,    0
   334,116297,19891021,   16,    0
   334,116297,19891022,   35,    0
   334,116297,19891023,   16,    0
   334,116297,19891024,   96,    0
   334,116297,19891025,   34,    0
   334,116297,19891026,   21,    0
   334,116297,19891027,   40,    0
   334,116297,19891028,   15,    0
   334,116297,19891029,   76,    0
   334,116297,19891030,   76,    0
   334,116297,19891031,   72,    0
   334,116297,19891101,   59,    0
   334,116297,19891102,   57,    0
   334,116297,19891103,   -7,    0
   334,116297,19891104,   82,    0
   334,116297,19891105,   52,    0
   334,116297,19891106,   44,    0
   334,116297,19891107,   71,    0
   334,116297,19891108,   36,    0
   334,116297,19891109,   24,    0
   334,116297,19891110,   17,    0
   334,116297,19891111,   -6,    0
   334,116297,19891112,  -12,    0
   334,116297,19891113,  -44,    0
   334,116297,19891114,  -33,    0
   334,116297,19891115,  -16,    0
   334,116297,19891116,  -41,    0
   334,116297,19891117,  -77,    0
   334,116297,19891118, -101,    0
   334,116297,19891119,  -96,    0
   334,116297,19891120, -104,    0
   334,116297,19891121,  -56,    0
   334,116297,19891122,  -64,    0
   334,116297,19891123,  -72,    0
   334,116297,19891124,  -86,    0
   334,116297,19891125, -159,    0
   334,116297,19891126, -156,    0
   334,116297,19891127,  -76,    0
   334,116297,19891128,  -74,    0
   334,116297,19891129, -172,    0
   334,116297,19891130, -195,    0
   334,116297,19891201,  -91,    0
   334,116297,19891202,  -74,    0
   334,116297,19891203,  -98,    0
   334,116297,19891204, -142,    0
   334,116297,19891205, -122,    0
   334,116297,19891206, -127,    0
   334,116297,19891207,  -59,    0
   334,116297,19891208, -114,    0
   334,116297,19891209, -140,    0
   334,116297,19891210, -164,    0
   334,116297,19891211, -180,    0
   334,116297,19891212, -126,    0
   334,116297,19891213,  -31,    0
   334,116297,19891214,   18,    0
   334,116297,19891215,   37,    0
   334,116297,19891216,   50,    0
   334,116297,19891217,   48,    0
   334,116297,19891218,   51,    0
   334,116297,19891219,   63,    0
   334,116297,19891220,   24,    0
   334,116297,19891221,   55,    0
   334,116297,19891222,   22,    0
   334,116297,19891223,    8,    0
   334,116297,19891224,  -28,    0
   334,116297,19891225,  -63,    0
   334,116297,19891226,  -99,    0
   334,116297,19891227, -117,    0
   334,116297,19891228, -132,    0
   334,116297,19891229, -106,    0
   334,116297,19891230,  -69,    0
   334,116297,19891231, -103,    0
   334,116297,19900101, -133,    0
   334,116297,19900102,  -85,    0
   334,116297,19900103,  -55,    0
   334,116297,19900104, -121,    0
   334,116297,19900105, -146,    0
   334,116297,19900106, -175,    0
   334,116297,19900107, -174,    0
   334,116297,19900108, -189,    0
   334,116297,19900109, -191,    0
   334,116297,19900110, -108,    0
   334,116297,19900111, -101,    0
   334,116297,19900112,  -84,    0
   334,116297,19900113,  -72,    0
   334,116297,19900114, -121,    0
   334,116297,19900115, -111,    0
   334,116297,19900116,  -55,    0
   334,116297,19900117,  -41,    0
   334,116297,19900118,  -29,    0
   334,116297,19900119,  -56,    0
   334,116297,19900120,  -55,    0
   334,116297,19900121,   -5,    0
   334,116297,19900122,   29,    0
   334,116297,19900123,  -17,    0
   334,116297,19900124,    0,    0
   334,116297,19900125,    2,    0
   334,116297,19900126,   24,    0
   334,116297,19900127,   -5,    0
   334,116297,19900128,  -15,    0
   334,116297,19900129,   10,    0
   334,116297,19900130,  -19,    0
   334,116297,19900131,   -6,    0
   334,116297,19900201,   19,    0
   334,116297,19900202,   16,    0
   334,116297,19900203,   20,    0
   334,116297,19900204,   18,    0
   334,116297,19900205,  -45,    0
   334,116297,19900206,  -46,    0
   334,116297,19900207,  -30,    0
   334,116297,19900208,   -5,    0
   334,116297,19900209,    3,    0
   334,116297,19900210,  -55,    0
   334,116297,19900211,  -41,    0
   334,116297,19900212,  -19,    0
   334,116297,19900213,  -30,    0
   334,116297,19900214,  -62,    0
   334,116297,19900215,  -17,    0
   334,116297,19900216,  -50,    0
   334,116297,19900217,  -44,    0
   334,116297,19900218, -135,    0
   334,116297,19900219,    1,    0
   334,116297,19900220,  -49,    0
   334,116297,19900221,  -29,    0
   334,116297,19900222,  -16,    0
   334,116297,19900223,  -22,    0
   334,116297,19900224,  -40,    0
   334,116297,19900225,  -14,    0
   334,116297,19900226,   30,    0
   334,116297,19900227,    2,    0
   334,116297,19900228,  -21,    0
   334,116297,19900301,  -22,    0
   334,116297,19900302,  -30,    0
   334,116297,19900303,  -48,    0
   334,116297,19900304,  -84,    0
   334,116297,19900305,  -30,    0
   334,116297,19900306,    5,    0
   334,116297,19900307,   19,    0
   334,116297,19900308,   27,    0
   334,116297,19900309,  -14,    0
   334,116297,19900310,  -13,    0
   334,116297,19900311,  -16,    0
   334,116297,19900312,   42,    0
   334,116297,19900313,   -6,    0
   334,116297,19900314,  -51,    0
   334,116297,19900315,   -4,    0
   334,116297,19900316,  -34,    0
   334,116297,19900317,  -38,    0
   334,116297,19900318,  -30,    0
   334,116297,19900319,  -18,    0
   334,116297,19900320,  -34,    0
   334,116297,19900321,   40,    0
   334,116297,19900322,   23,    0
   334,116297,19900323,   30,    0
   334,116297,19900324,   -6,    0
   334,116297,19900325,   34,    0
   334,116297,19900326,    2,    0
   334,116297,19900327,   10,    0
   334,116297,19900328,    7,    0
   334,116297,19900329,   17,    0
   334,116297,19900330,   43,    0
   334,116297,19900331,   22,    0
   334,116297,19900401,   10,    0
   334,116297,19900402,   44,    0
   334,116297,19900403,   70,    0
   334,116297,19900404,   31,    0
   334,116297,19900405,   20,    0
   334,116297,19900406,   30,    0
   334,116297,19900407,   33,    0
   334,116297,19900408,  -20,    0
   334,116297,19900409,  -46,    0
   334,116297,19900410,  -67,    0
   334,116297,19900411,  -52,    0
   334,116297,19900412,    4,    0
   334,116297,19900413,   -4,    0
   334,116297,19900414,  -13,    0
   334,116297,19900415,    2,    0
   334,116297,19900416,    4,    0
   334,116297,19900417,   31,    0
   334,116297,19900418,   44,    0
   334,116297,19900419,   20,    0
   334,116297,19900420,    6,    0
   334,116297,19900421,   45,    0
   334,116297,19900422,   16,    0
   334,116297,19900423,  -14,    0
   334,116297,19900424,   30,    0
   334,116297,19900425,    5,    0
   334,116297,19900426,   29,    0
   334,116297,19900427,   39,    0
   334,116297,19900428,    7,    0
   334,116297,19900429,    0,    0
   334,116297,19900430,   -2,    0
   334,116297,19900501,   70,    0
   334,116297,19900502,   63,    0
   334,116297,19900503,   20,    0
   334,116297,19900504,   87,    0
   334,116297,19900505,   67,    0
   334,116297,19900506,   50,    0
   334,116297,19900507,   30,    0
   334,116297,19900508,   51,    0
   334,116297,19900509,   50,    0
   334,116297,19900510,   50,    0
   334,116297,19900511,   63,    0
   334,116297,19900512,   71,    0
   334,116297,19900513,   91,    0
   334,116297,19900514,   40,    0
   334,116297,19900515,   85,    0
   334,116297,19900516,   71,    0
   334,116297,19900517,   71,    0
   334,116297,19900518,   64,    0
   334,116297,19900519,   -4,    0
   334,116297,19900520,  -18,    0
   334,116297,19900521,   26,    0
   334,116297,19900522,   62,    0
   334,116297,19900523,   96,    0
   334,116297,19900524,   51,    0
   334,116297,19900525,   72,    0
   334,116297,19900526,   55,    0
   334,116297,19900527,    3,    0
   334,116297,19900528,    6,    0
   334,116297,19900529,   -1,    0
   334,116297,19900530,   19,    0
   334,116297,19900531,   31,    0
   334,116297,19900601,   -7,    0
   334,116297,19900602,   15,    0
   334,116297,19900603,   40,    0
   334,116297,19900604,   46,    0
   334,116297,19900605,   86,    0
   334,116297,19900606,   45,    0
   334,116297,19900607,  109,    0
   334,116297,19900608,  111,    0
   334,116297,19900609,   79,    0
   334,116297,19900610,   25,    0
   334,116297,19900611,   70,    0
   334,116297,19900612,   60,    0
   334,116297,19900613,   55,    0
   334,116297,19900614,   84,    0
   334,116297,19900615,   81,    0
   334,116297,19900616,   77,    0
   334,116297,19900617,   67,    0
   334,116297,19900618,   42,    0
   334,116297,19900619,   89,    0
   334,116297,19900620,   77,    0
   334,116297,19900621,  108,    0
   334,116297,19900622,  105,    0
   334,116297,19900623,  100,    0
   334,116297,19900624,   77,    0
   334,116297,19900625,   64,    0
   334,116297,19900626,   58,    0
   334,116297,19900627,   67,    0
   334,116297,19900628,   82,    0
   334,116297,19900629,  113,    0
   334,116297,19900630,  128,    0
   334,116297,19900701,  116,    0
   334,116297,19900702,   90,    0
   334,116297,19900703,  120,    0
   334,116297,19900704,  114,    0
   334,116297,19900705,  120,    0
   334,116297,19900706,   95,    0
   334,116297,19900707,   85,    0
   334,116297,19900708,   68,    0
   334,116297,19900709,   55,    0
   334,116297,19900710,  130,    0
   334,116297,19900711,  100,    0
   334,116297,19900712,   38,    0
   334,116297,19900713,   76,    0
   334,116297,19900714,   99,    0
   334,116297,19900715,   35,    0
   334,116297,19900716,   78,    0
   334,116297,19900717,  106,    0
   334,116297,19900718,   96,    0
   334,116297,19900719,  120,    0
   334,116297,19900720,   96,    0
   334,116297,19900721,  110,    0
   334,116297,19900722,  104,    0
   334,116297,19900723,   45,    0
   334,116297,19900724,   67,    0
   334,116297,19900725,   60,    0
   334,116297,19900726,  100,    0
   334,116297,19900727,   75,    0
   334,116297,19900728,   52,    0
   334,116297,19900729,   72,    0
   334,116297,19900730,   95,    0
   334,116297,19900731,  125,    0
   334,116297,19900801,   93,    0
   334,116297,19900802,   89,    0
   334,116297,19900803,   83,    0
   334,116297,19900804,   82,    0
   334,116297,19900805,   77,    0
   334,116297,19900806,  132,    0
   334,116297,19900807,  128,    0
   334,116297,19900808,   98,    0
   334,116297,19900809,   91,    0
   334,116297,19900810,   48,    0
   334,116297,19900811,  101,    0
   334,116297,19900812,   60,    0
   334,116297,19900813,   72,    0
   334,116297,19900814,   83,    0
   334,116297,19900815,   89,    0
   334,116297,19900816,  115,    0
   334,116297,19900817,   95,    0
   334,116297,19900818,  100,    0
   334,116297,19900819,   74,    0
   334,116297,19900820,   51,    0
   334,116297,19900821,   93,    0
   334,116297,19900822,   95,    0
   334,116297,19900823,  102,    0
   334,116297,19900824,   42,    0
   334,116297,19900825,   56,    0
   334,116297,19900826,   96,    0
   334,116297,19900827,   91,    0
   334,116297,19900828,   36,    0
   334,116297,19900829,   76,    0
   334,116297,19900830,  114,    0
   334,116297,19900831,   96,    0
   334,116297,19900901,   75,    0
   334,116297,19900902,  109,    0
   334,116297,19900903,   98,    0
   334,116297,19900904,   42,    0
   334,116297,19900905,   45,    0
   334,116297,19900906,   71,    0
   334,116297,19900907,   50,    0
   334,116297,19900908,   72,    0
   334,116297,19900909,   39,    0
   334,116297,19900910,   74,    0
   334,116297,19900911,   71,    0
   334,116297,19900912,   55,    0
   334,116297,19900913,  -10,    0
   334,116297,19900914,   28,    0
   334,116297,19900915,   50,    0
   334,116297,19900916,   35,    0
   334,116297,19900917,   55,    0
   334,116297,19900918,    8,    0
   334,116297,19900919,   54,    0
   334,116297,19900920,   65,    0
   334,116297,19900921,   51,    0
   334,116297,19900922,   36,    0
   334,116297,19900923,   85,    0
   334,116297,19900924,   79,    0
   334,116297,19900925,   45,    0
   334,116297,19900926,   40,    0
   334,116297,19900927,   38,    0
   334,116297,19900928,   17,    0
   334,116297,19900929,   16,    0
   334,116297,19900930,   13,    0
   334,116297,19901001,   81,    0
   334,116297,19901002,   39,    0
   334,116297,19901003,   -2,    0
   334,116297,19901004,   -8,    0
   334,116297,19901005,   65,    0
   334,116297,19901006,   35,    0
   334,116297,19901007,   78,    0
   334,116297,19901008,   43,    0
   334,116297,19901009,    8,    0
   334,116297,19901010,  -23,    0
   334,116297,19901011,  -11,    0
   334,116297,19901012,   -7,    0
   334,116297,19901013,   -8,    0
   334,116297,19901014,   62,    0
   334,116297,19901015,   33,    0
   334,116297,19901016,    6,    0
   334,116297,19901017,    5,    0
   334,116297,19901018,   34,    0
   334,116297,19901019,   49,    0
   334,116297,19901020,   44,    0
   334,116297,19901021,  -19,    0
   334,116297,19901022,  -76,    0
   334,116297,19901023,  -74,    0
   334,116297,19901024,  -58,    0
   334,116297,19901025,  -40,    0
   334,116297,19901026,  -50,    0
   334,116297,19901027,  -59,    0
   334,116297,19901028,   41,    0
   334,116297,19901029,   38,    0
   334,116297,19901030,   41,    0
   334,116297,19901031,   21,    0
   334,116297,19901101,   42,    0
   334,116297,19901102,    7,    0
   334,116297,19901103,   26,    0
   334,116297,19901104,   -1,    0
   334,116297,19901105,  -23,    0
   334,116297,19901106,  -15,    0
   334,116297,19901107,  -40,    0
   334,116297,19901108,  -35,    0
   334,116297,19901109,  -24,    0
   334,116297,19901110,  -14,    0
   334,116297,19901111,  -51,    0
   334,116297,19901112,  -45,    0
   334,116297,19901113,    5,    0
   334,116297,19901114,    1,    0
   334,116297,19901115,   -6,    0
   334,116297,19901116,  -14,    0
   334,116297,19901117,   25,    0
   334,116297,19901118,   14,    0
   334,116297,19901119,    3,    0
   334,116297,19901120,  -37,    0
   334,116297,19901121,   42,    0
   334,116297,19901122,   23,    0
   334,116297,19901123,   23,    0
   334,116297,19901124,   26,    0
   334,116297,19901125,   -8,    0
   334,116297,19901126,   14,    0
   334,116297,19901127,   44,    0
   334,116297,19901128,   35,    0
   334,116297,19901129,   18,    0
   334,116297,19901130,  -20,    0
   334,116297,19901201, -108,    0
   334,116297,19901202, -110,    0
   334,116297,19901203, -110,    0
   334,116297,19901204,  -54,    0
   334,116297,19901205,  -45,    0
   334,116297,19901206,  -79,    0
   334,116297,19901207, -109,    0
   334,116297,19901208,  -58,    0
   334,116297,19901209,  -51,    0
   334,116297,19901210,  -16,    0
   334,116297,19901211,  -10,    0
   334,116297,19901212,  -34,    0
   334,116297,19901213,  -31,    0
   334,116297,19901214,  -59,    0
   334,116297,19901215,  -34,    0
   334,116297,19901216,  -30,    0
   334,116297,19901217,  -46,    0
   334,116297,19901218,  -50,    0
   334,116297,19901219,  -49,    0
   334,116297,19901220,  -77,    0
   334,116297,19901221,  -89,    0
   334,116297,19901222,  -56,    0
   334,116297,19901223, -135,    0
   334,116297,19901224, -156,    0
   334,116297,19901225, -138,    0
   334,116297,19901226,  -68,    0
   334,116297,19901227,  -32,    0
   334,116297,19901228,  -66,    0
   334,116297,19901229, -142,    0
   334,116297,19901230,   -8,    0
   334,116297,19901231,  -16,    0
   334,116297,19910101,  -16,    0
   334,116297,19910102,  -37,    0
   334,116297,19910103,    3,    0
   334,116297,19910104,  -11,    0
   334,116297,19910105,  -10,    0
   334,116297,19910106,  -44,    0
   334,116297,19910107,   -6,    0
   334,116297,19910108,    9,    0
   334,116297,19910109,    0,    0
   334,116297,19910110,  -18,    0
   334,116297,19910111,    5,    0
   334,116297,19910112,    0,    0
   334,116297,19910113,  -14,    0
   334,116297,19910114,  -92,    0
   334,116297,19910115, -145,    0
   334,116297,19910116, -100,    0
   334,116297,19910117, -125,    0
   334,116297,19910118,  -87,    0
   334,116297,19910119,  -95,    0
   334,116297,19910120, -133,    0
   334,116297,19910121, -140,    0
   334,116297,19910122, -169,    0
   334,116297,19910123,  -87,    0
   334,116297,19910124,  -82,    0
   334,116297,19910125, -105,    0
   334,116297,19910126,  -73,    0
   334,116297,19910127,  -64,    0
   334,116297,19910128,  -55,    0
   334,116297,19910129,  -54,    0
   334,116297,19910130, -171,    0
   334,116297,19910131, -208,    0
   334,116297,19910201, -244,    0
   334,116297,19910202, -227,    0
   334,116297,19910203, -191,    0
   334,116297,19910204, -177,    0
   334,116297,19910205, -181,    0
   334,116297,19910206, -185,    0
   334,116297,19910207, -191,    0
   334,116297,19910208, -112,    0
   334,116297,19910209,  -82,    0
   334,116297,19910210, -116,    0
   334,116297,19910211,  -20,    0
   334,116297,19910212,  -61,    0
   334,116297,19910213,  -84,    0
   334,116297,19910214,  -96,    0
   334,116297,19910215, -150,    0
   334,116297,19910216, -239,    0
   334,116297,19910217, -177,    0
   334,116297,19910218, -124,    0
   334,116297,19910219, -171,    0
   334,116297,19910220, -109,    0
   334,116297,19910221, -120,    0
   334,116297,19910222, -125,    0
   334,116297,19910223,  -33,    0
   334,116297,19910224,    6,    0
   334,116297,19910225,  -15,    0
   334,116297,19910226,  -29,    0
   334,116297,19910227,  -58,    0
   334,116297,19910228,  -86,    0
   334,116297,19910301, -108,    0
   334,116297,19910302,  -97,    0
   334,116297,19910303,  -19,    0
   334,116297,19910304,   -5,    0
   334,116297,19910305,  -12,    0
   334,116297,19910306,  -25,    0
   334,116297,19910307,  -10,    0
   334,116297,19910308,   -1,    0
   334,116297,19910309,    0,    0
   334,116297,19910310,  -25,    0
   334,116297,19910311,    4,    0
   334,116297,19910312,   22,    0
   334,116297,19910313,    4,    0
   334,116297,19910314,  -12,    0
   334,116297,19910315,  -17,    0
   334,116297,19910316,  -14,    0
   334,116297,19910317,  -11,    0
   334,116297,19910318,  -21,    0
   334,116297,19910319,  -16,    0
   334,116297,19910320,   35,    0
   334,116297,19910321,    5,    0
   334,116297,19910322,   41,    0
   334,116297,19910323,   54,    0
   334,116297,19910324,   24,    0
   334,116297,19910325,   12,    0
   334,116297,19910326,   -4,    0
   334,116297,19910327,  -28,    0
   334,116297,19910328,  -26,    0
   334,116297,19910329,  -14,    0
   334,116297,19910330,    3,    0
   334,116297,19910331,   17,    0
   334,116297,19910401,  -15,    0
   334,116297,19910402,  -29,    0
   334,116297,19910403,   20,    0
   334,116297,19910404,  -10,    0
   334,116297,19910405,    7,    0
   334,116297,19910406,   20,    0
   334,116297,19910407,   50,    0
   334,116297,19910408,   36,    0
   334,116297,19910409,   14,    0
   334,116297,19910410,  -15,    0
   334,116297,19910411,   14,    0
   334,116297,19910412,   -4,    0
   334,116297,19910413,    5,    0
   334,116297,19910414,   14,    0
   334,116297,19910415,   10,    0
   334,116297,19910416,   18,    0
   334,116297,19910417,  -20,    0
   334,116297,19910418,  -40,    0
   334,116297,19910419,  -20,    0
   334,116297,19910420,  -14,    0
   334,116297,19910421,  -44,    0
   334,116297,19910422,  -46,    0
   334,116297,19910423,  -57,    0
   334,116297,19910424,  -26,    0
   334,116297,19910425,  -14,    0
   334,116297,19910426,  -30,    0
   334,116297,19910427,    8,    0
   334,116297,19910428,   35,    0
   334,116297,19910429,    6,    0
   334,116297,19910430,    2,    0
   334,116297,19910501,    9,    0
   334,116297,19910502,   66,    0
   334,116297,19910503,   73,    0
   334,116297,19910504,   59,    0
   334,116297,19910505,   31,    0
   334,116297,19910506,   32,    0
   334,116297,19910507,   20,    0
   334,116297,19910508,   40,    0
   334,116297,19910509,   37,    0
   334,116297,19910510,   35,    0
   334,116297,19910511,   30,    0
   334,116297,19910512,   50,    0
   334,116297,19910513,   49,    0
   334,116297,19910514,   51,    0
   334,116297,19910515,   31,    0
   334,116297,19910516,  -15,    0
   334,116297,19910517,   39,    0
   334,116297,19910518,   50,    0
   334,116297,19910519,   44,    0
   334,116297,19910520,   42,    0
   334,116297,19910521,   71,    0
   334,116297,19910522,   60,    0
   334,116297,19910523,   32,    0
   334,116297,19910524,   -3,    0
   334,116297,19910525,  -21,    0
   334,116297,19910526,  -26,    0
   334,116297,19910527,    8,    0
   334,116297,19910528,   69,    0
   334,116297,19910529,   50,    0
   334,116297,19910530,  -10,    0
   334,116297,19910531,   86,    0
   334,116297,19910601,   87,    0
   334,116297,19910602,   59,    0
   334,116297,19910603,   12,    0
   334,116297,19910604,   73,    0
   334,116297,19910605,   55,    0
   334,116297,19910606,   14,    0
   334,116297,19910607,   96,    0
   334,116297,19910608,   92,    0
   334,116297,19910609,   76,    0
   334,116297,19910610,   40,    0
   334,116297,19910611,  108,    0
   334,116297,19910612,   40,    0
   334,116297,19910613,   44,    0
   334,116297,19910614,  116,    0
   334,116297,19910615,   62,    0
   334,116297,19910616,   91,    0
   334,116297,19910617,  135,    0
   334,116297,19910618,  100,    0
   334,116297,19910619,   63,    0
   334,116297,19910620,   75,    0
   334,116297,19910621,   52,    0
   334,116297,19910622,   51,    0
   334,116297,19910623,   80,    0
   334,116297,19910624,  116,    0
   334,116297,19910625,  100,    0
   334,116297,19910626,   65,    0
   334,116297,19910627,  133,    0
   334,116297,19910628,   89,    0
   334,116297,19910629,   65,    0
   334,116297,19910630,   43,    0
   334,116297,19910701,   33,    0
   334,116297,19910702,  109,    0
   334,116297,19910703,  146,    0
   334,116297,19910704,  160,    0
   334,116297,19910705,  155,    0
   334,116297,19910706,  109,    0
   334,116297,19910707,  106,    0
   334,116297,19910708,   82,    0
   334,116297,19910709,   98,    0
   334,116297,19910710,  140,    0
   334,116297,19910711,  105,    0
   334,116297,19910712,  140,    0
   334,116297,19910713,  131,    0
   334,116297,19910714,  142,    0
   334,116297,19910715,  143,    0
   334,116297,19910716,  100,    0
   334,116297,19910717,  107,    0
   334,116297,19910718,  110,    0
   334,116297,19910719,   62,    0
   334,116297,19910720,  116,    0
   334,116297,19910721,  109,    0
   334,116297,19910722,   84,    0
   334,116297,19910723,   45,    0
   334,116297,19910724,   75,    0
   334,116297,19910725,  140,    0
   334,116297,19910726,  122,    0
   334,116297,19910727,  115,    0
   334,116297,19910728,  134,    0
   334,116297,19910729,  128,    0
   334,116297,19910730,  135,    0
   334,116297,19910731,  106,    0
   334,116297,19910801,  100,    0
   334,116297,19910802,  143,    0
   334,116297,19910803,  143,    0
   334,116297,19910804,  150,    0
   334,116297,19910805,  135,    0
   334,116297,19910806,  143,    0
   334,116297,19910807,  140,    0
   334,116297,19910808,  126,    0
   334,116297,19910809,  149,    0
   334,116297,19910810,  145,    0
   334,116297,19910811,   92,    0
   334,116297,19910812,  139,    0
   334,116297,19910813,   90,    0
   334,116297,19910814,   86,    0
   334,116297,19910815,   96,    0
   334,116297,19910816,   77,    0
   334,116297,19910817,   68,    0
   334,116297,19910818,  108,    0
   334,116297,19910819,   75,    0
   334,116297,19910820,   62,    0
   334,116297,19910821,   89,    0
   334,116297,19910822,  100,    0
   334,116297,19910823,   54,    0
   334,116297,19910824,   83,    0
   334,116297,19910825,  128,    0
   334,116297,19910826,  101,    0
   334,116297,19910827,   86,    0
   334,116297,19910828,   87,    0
   334,116297,19910829,   89,    0
   334,116297,19910830,   65,    0
   334,116297,19910831,   76,    0
   334,116297,19910901,   46,    0
   334,116297,19910902,   39,    0
   334,116297,19910903,   63,    0
   334,116297,19910904,   42,    0
   334,116297,19910905,   65,    0
   334,116297,19910906,   69,    0
   334,116297,19910907,   51,    0
