EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 19-04-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 116304) of station Poprad/Tatry, SLOVAKIA (STAID:    334)

 STAID,    SOUID,    DATE,   RR, Q_RR
   334,116304,19930327,   16,    0
   334,116304,19930328,   35,    0
   334,116304,19930329,    2,    0
   334,116304,19930330,    0,    0
   334,116304,19930331,    1,    0
   334,116304,19930401,    0,    0
   334,116304,19930402,    0,    0
   334,116304,19930403,   17,    0
   334,116304,19930404,   33,    0
   334,116304,19930405,   99,    0
   334,116304,19930406,    8,    0
   334,116304,19930407,    1,    0
   334,116304,19930408,   62,    0
   334,116304,19930409,    0,    0
   334,116304,19930410,    0,    0
   334,116304,19930411,    0,    0
   334,116304,19930412,    0,    0
   334,116304,19930413,    0,    0
   334,116304,19930414,    1,    0
   334,116304,19930415,    3,    0
   334,116304,19930416,    0,    0
   334,116304,19930417,    0,    0
   334,116304,19930418,    0,    0
   334,116304,19930419,    3,    0
   334,116304,19930420,    0,    0
   334,116304,19930421,    0,    0
   334,116304,19930422,    1,    0
   334,116304,19930423,    0,    0
   334,116304,19930424,    0,    0
   334,116304,19930425,    0,    0
   334,116304,19930426,    0,    0
   334,116304,19930427,    0,    0
   334,116304,19930428,    4,    0
   334,116304,19930429,    0,    0
   334,116304,19930430,    0,    0
   334,116304,19930501,    0,    0
   334,116304,19930502,    0,    0
   334,116304,19930503,    0,    0
   334,116304,19930504,    1,    0
   334,116304,19930505,   83,    0
   334,116304,19930506,    0,    0
   334,116304,19930507,    1,    0
   334,116304,19930508,   38,    0
   334,116304,19930509,    0,    0
   334,116304,19930510,    0,    0
   334,116304,19930511,    0,    0
   334,116304,19930512,    0,    0
   334,116304,19930513,    0,    0
   334,116304,19930514,    0,    0
   334,116304,19930515,    8,    0
   334,116304,19930516,   19,    0
   334,116304,19930517,    0,    0
   334,116304,19930518,    0,    0
   334,116304,19930519,    0,    0
   334,116304,19930520,    0,    0
   334,116304,19930521,    0,    0
   334,116304,19930522,    0,    0
   334,116304,19930523,  277,    0
   334,116304,19930524,    0,    0
   334,116304,19930525,    0,    0
   334,116304,19930526,   16,    0
   334,116304,19930527,   33,    0
   334,116304,19930528,   99,    0
   334,116304,19930529,    0,    0
   334,116304,19930530,    0,    0
   334,116304,19930531,  153,    0
   334,116304,19930601,    0,    0
   334,116304,19930602,    0,    0
   334,116304,19930603,  149,    0
   334,116304,19930604,  252,    0
   334,116304,19930605,    0,    0
   334,116304,19930606,    0,    0
   334,116304,19930607,    0,    0
   334,116304,19930608,    0,    0
   334,116304,19930609,    0,    0
   334,116304,19930610,    0,    0
   334,116304,19930611,   15,    0
   334,116304,19930612,    0,    0
   334,116304,19930613,    0,    0
   334,116304,19930614,    0,    0
   334,116304,19930615,   16,    0
   334,116304,19930616,    0,    0
   334,116304,19930617,   17,    0
   334,116304,19930618,    0,    0
   334,116304,19930619,    0,    0
   334,116304,19930620,   48,    0
   334,116304,19930621,   22,    0
   334,116304,19930622,   19,    0
   334,116304,19930623,   29,    0
   334,116304,19930624,   12,    0
   334,116304,19930625,    1,    0
   334,116304,19930626,    9,    0
   334,116304,19930627,   28,    0
   334,116304,19930628,   79,    0
   334,116304,19930629,   29,    0
   334,116304,19930630,   51,    0
   334,116304,19930701,    0,    0
   334,116304,19930702,    0,    0
   334,116304,19930703,    0,    0
   334,116304,19930704,    0,    0
   334,116304,19930705,  200,    0
   334,116304,19930706,    5,    0
   334,116304,19930707,    0,    0
   334,116304,19930708,    0,    0
   334,116304,19930709,    0,    0
   334,116304,19930710,    0,    0
   334,116304,19930711,   17,    0
   334,116304,19930712,   17,    0
   334,116304,19930713,    2,    0
   334,116304,19930714,    0,    0
   334,116304,19930715,    3,    0
   334,116304,19930716,   12,    0
   334,116304,19930717,    0,    0
   334,116304,19930718,    0,    0
   334,116304,19930719,   43,    0
   334,116304,19930720,   44,    0
   334,116304,19930721,    3,    0
   334,116304,19930722,   65,    0
   334,116304,19930723,   35,    0
   334,116304,19930724,   11,    0
   334,116304,19930725,   48,    0
   334,116304,19930726,    0,    0
   334,116304,19930727,    2,    0
   334,116304,19930728,    9,    0
   334,116304,19930729,    0,    0
   334,116304,19930730,    0,    0
   334,116304,19930731,  206,    0
   334,116304,19930801,    0,    0
   334,116304,19930802,    0,    0
   334,116304,19930803,    0,    0
   334,116304,19930804,    0,    0
   334,116304,19930805,   13,    0
   334,116304,19930806,   55,    0
   334,116304,19930807,    0,    0
   334,116304,19930808,    0,    0
   334,116304,19930809,    0,    0
   334,116304,19930810,   56,    0
   334,116304,19930811,    0,    0
   334,116304,19930812,    0,    0
   334,116304,19930813,    0,    0
   334,116304,19930814,    0,    0
   334,116304,19930815,    0,    0
   334,116304,19930816,    0,    0
   334,116304,19930817,    0,    0
   334,116304,19930818,    0,    0
   334,116304,19930819,    0,    0
   334,116304,19930820,    0,    0
   334,116304,19930821,    0,    0
   334,116304,19930822,    0,    0
   334,116304,19930823,  104,    0
   334,116304,19930824,  244,    0
   334,116304,19930825,   18,    0
   334,116304,19930826,    0,    0
   334,116304,19930827,  203,    0
   334,116304,19930828,   37,    0
   334,116304,19930829,    3,    0
   334,116304,19930830,    9,    0
   334,116304,19930831,    8,    0
   334,116304,19930901,    3,    0
   334,116304,19930902,    8,    0
   334,116304,19930903,   37,    0
   334,116304,19930904,    2,    0
   334,116304,19930905,   17,    0
   334,116304,19930906,    0,    0
   334,116304,19930907,    0,    0
   334,116304,19930908,    0,    0
   334,116304,19930909,    0,    0
   334,116304,19930910,    0,    0
   334,116304,19930911,    0,    0
   334,116304,19930912,  149,    0
   334,116304,19930913,    3,    0
   334,116304,19930914,  103,    0
   334,116304,19930915,    0,    0
   334,116304,19930916,    0,    0
   334,116304,19930917,    0,    0
   334,116304,19930918,    0,    0
   334,116304,19930919,    0,    0
   334,116304,19930920,    0,    0
   334,116304,19930921,    0,    0
   334,116304,19930922,    0,    0
   334,116304,19930923,    0,    0
   334,116304,19930924,    0,    0
   334,116304,19930925,    0,    0
   334,116304,19930926,   29,    0
   334,116304,19930927,    0,    0
   334,116304,19930928,    0,    0
   334,116304,19930929,    0,    0
   334,116304,19930930,    0,    0
   334,116304,19931001,    0,    0
   334,116304,19931002,   13,    0
   334,116304,19931003,  135,    0
   334,116304,19931004,   67,    0
   334,116304,19931005,    0,    0
   334,116304,19931006,    0,    0
   334,116304,19931007,    0,    0
   334,116304,19931008,    0,    0
   334,116304,19931009,   18,    0
   334,116304,19931010,    0,    0
   334,116304,19931011,    0,    0
   334,116304,19931012,    0,    0
   334,116304,19931013,    0,    0
   334,116304,19931014,    0,    0
   334,116304,19931015,   85,    0
   334,116304,19931016,    0,    0
   334,116304,19931017,    8,    0
   334,116304,19931018,    0,    0
   334,116304,19931019,   43,    0
   334,116304,19931020,   17,    0
   334,116304,19931021,    0,    0
   334,116304,19931022,    0,    0
   334,116304,19931023,   14,    0
   334,116304,19931024,    0,    0
   334,116304,19931025,    0,    0
   334,116304,19931026,    0,    0
   334,116304,19931027,    0,    0
   334,116304,19931028,    0,    0
   334,116304,19931029,    0,    0
   334,116304,19931030,    0,    0
   334,116304,19931031,    0,    0
   334,116304,19931101,    0,    0
   334,116304,19931102,    0,    0
   334,116304,19931103,    1,    0
   334,116304,19931104,    0,    0
   334,116304,19931105,    0,    0
   334,116304,19931106,   89,    0
   334,116304,19931107,    4,    0
   334,116304,19931108,   54,    0
   334,116304,19931109,   58,    0
   334,116304,19931110,    1,    0
   334,116304,19931111,    0,    0
   334,116304,19931112,    5,    0
   334,116304,19931113,    0,    0
   334,116304,19931114,    0,    0
   334,116304,19931115,    6,    0
   334,116304,19931116,    1,    0
   334,116304,19931117,    0,    0
   334,116304,19931118,    0,    0
   334,116304,19931119,    0,    0
   334,116304,19931120,   23,    0
   334,116304,19931121,    3,    0
   334,116304,19931122,    1,    0
   334,116304,19931123,    0,    0
   334,116304,19931124,    0,    0
   334,116304,19931125,    0,    0
   334,116304,19931126,    0,    0
   334,116304,19931127,    0,    0
   334,116304,19931128,    0,    0
   334,116304,19931129,    0,    0
   334,116304,19931130,    0,    0
   334,116304,19931201,    0,    0
   334,116304,19931202,    1,    0
   334,116304,19931203,    0,    0
   334,116304,19931204,    0,    0
   334,116304,19931205,    0,    0
   334,116304,19931206,    0,    0
   334,116304,19931207,    0,    0
   334,116304,19931208,    3,    0
   334,116304,19931209,   57,    0
   334,116304,19931210,    0,    0
   334,116304,19931211,    0,    0
   334,116304,19931212,    1,    0
   334,116304,19931213,    2,    0
   334,116304,19931214,   24,    0
   334,116304,19931215,   28,    0
   334,116304,19931216,    0,    0
   334,116304,19931217,   11,    0
   334,116304,19931218,    0,    0
   334,116304,19931219,   16,    0
   334,116304,19931220,   88,    0
   334,116304,19931221,   62,    0
   334,116304,19931222,    0,    0
   334,116304,19931223,    1,    0
   334,116304,19931224,   79,    0
   334,116304,19931225,  104,    0
   334,116304,19931226,   66,    0
   334,116304,19931227,   13,    0
   334,116304,19931228,   34,    0
   334,116304,19931229,    0,    0
   334,116304,19931230,    0,    0
   334,116304,19931231,    0,    0
   334,116304,19940101,   47,    0
   334,116304,19940102,    2,    0
   334,116304,19940103,    8,    0
   334,116304,19940104,   75,    0
   334,116304,19940105,    0,    0
   334,116304,19940106,    0,    0
   334,116304,19940107,    0,    0
   334,116304,19940108,    0,    0
   334,116304,19940109,    0,    0
   334,116304,19940110,   66,    0
   334,116304,19940111,    4,    0
   334,116304,19940112,    0,    0
   334,116304,19940113,    4,    0
   334,116304,19940114,   19,    0
   334,116304,19940115,    0,    0
   334,116304,19940116,    0,    0
   334,116304,19940117,    0,    0
   334,116304,19940118,    0,    0
   334,116304,19940119,    0,    0
   334,116304,19940120,    0,    0
   334,116304,19940121,    0,    0
   334,116304,19940122,    0,    0
   334,116304,19940123,   38,    0
   334,116304,19940124,    2,    0
   334,116304,19940125,   23,    0
   334,116304,19940126,   30,    0
   334,116304,19940127,    1,    0
   334,116304,19940128,   27,    0
   334,116304,19940129,   14,    0
   334,116304,19940130,   20,    0
   334,116304,19940131,   12,    0
   334,116304,19940201,    0,    0
   334,116304,19940202,   20,    0
   334,116304,19940203,   27,    0
   334,116304,19940204,    0,    0
   334,116304,19940205,    0,    0
   334,116304,19940206,    0,    0
   334,116304,19940207,    0,    0
   334,116304,19940208,    0,    0
   334,116304,19940209,   40,    0
   334,116304,19940210,    1,    0
   334,116304,19940211,    2,    0
   334,116304,19940212,    7,    0
   334,116304,19940213,    2,    0
   334,116304,19940214,    0,    0
   334,116304,19940215,    0,    0
   334,116304,19940216,    0,    0
   334,116304,19940217,    2,    0
   334,116304,19940218,    0,    0
   334,116304,19940219,    6,    0
   334,116304,19940220,    0,    0
   334,116304,19940221,    0,    0
   334,116304,19940222,    0,    0
   334,116304,19940223,    0,    0
   334,116304,19940224,    0,    0
   334,116304,19940225,    0,    0
   334,116304,19940226,    0,    0
   334,116304,19940227,    0,    0
   334,116304,19940228,    0,    0
   334,116304,19940301,   17,    0
   334,116304,19940302,    4,    0
   334,116304,19940303,    0,    0
   334,116304,19940304,    6,    0
   334,116304,19940305,    1,    0
   334,116304,19940306,    0,    0
   334,116304,19940307,    1,    0
   334,116304,19940308,    0,    0
   334,116304,19940309,    0,    0
   334,116304,19940310,    0,    0
   334,116304,19940311,    0,    0
   334,116304,19940312,    0,    0
   334,116304,19940313,   65,    0
   334,116304,19940314,   21,    0
   334,116304,19940315,   51,    0
   334,116304,19940316,   16,    0
   334,116304,19940317,   23,    0
   334,116304,19940318,    2,    0
   334,116304,19940319,   13,    0
   334,116304,19940320,    0,    0
   334,116304,19940321,    0,    0
   334,116304,19940322,    0,    0
   334,116304,19940323,    4,    0
   334,116304,19940324,   39,    0
   334,116304,19940325,   66,    0
   334,116304,19940326,   10,    0
   334,116304,19940327,    0,    0
   334,116304,19940328,    0,    0
   334,116304,19940329,    2,    0
   334,116304,19940330,    0,    0
   334,116304,19940331,    0,    0
   334,116304,19940401,   10,    0
   334,116304,19940402,  298,    0
   334,116304,19940403,    0,    0
   334,116304,19940404,    0,    0
   334,116304,19940405,   78,    0
   334,116304,19940406,   95,    0
   334,116304,19940407,    0,    0
   334,116304,19940408,    0,    0
   334,116304,19940409,    0,    0
   334,116304,19940410,  124,    0
   334,116304,19940411,  231,    0
   334,116304,19940412,  132,    0
   334,116304,19940413,   42,    0
   334,116304,19940414,    5,    0
   334,116304,19940415,    0,    0
   334,116304,19940416,    7,    0
   334,116304,19940417,   99,    0
   334,116304,19940418,   30,    0
   334,116304,19940419,    0,    0
   334,116304,19940420,    0,    0
   334,116304,19940421,    0,    0
   334,116304,19940422,    0,    0
   334,116304,19940423,    0,    0
   334,116304,19940424,    0,    0
   334,116304,19940425,    0,    0
   334,116304,19940426,    0,    0
   334,116304,19940427,    4,    0
   334,116304,19940428,   27,    0
   334,116304,19940429,    0,    0
   334,116304,19940430,    0,    0
   334,116304,19940501,   57,    0
   334,116304,19940502,    0,    0
   334,116304,19940503,    0,    0
   334,116304,19940504,    0,    0
   334,116304,19940505,   23,    0
   334,116304,19940506,   13,    0
   334,116304,19940507,   38,    0
   334,116304,19940508,    0,    0
   334,116304,19940509,   36,    0
   334,116304,19940510,   26,    0
   334,116304,19940511,    3,    0
   334,116304,19940512,    6,    0
   334,116304,19940513,    0,    0
   334,116304,19940514,   30,    0
   334,116304,19940515,   68,    0
   334,116304,19940516,    0,    0
   334,116304,19940517,    0,    0
   334,116304,19940518,  112,    0
   334,116304,19940519,   27,    0
   334,116304,19940520,    1,    0
   334,116304,19940521,    0,    0
   334,116304,19940522,   31,    0
   334,116304,19940523,    0,    0
   334,116304,19940524,   44,    0
   334,116304,19940525,  219,    0
   334,116304,19940526,    9,    0
   334,116304,19940527,    6,    0
   334,116304,19940528,   11,    0
   334,116304,19940529,    7,    0
   334,116304,19940530,    0,    0
   334,116304,19940531,    0,    0
   334,116304,19940601,    0,    0
   334,116304,19940602,    0,    0
   334,116304,19940603,   24,    0
   334,116304,19940604,  165,    0
   334,116304,19940605,  194,    0
   334,116304,19940606,    0,    0
   334,116304,19940607,    0,    0
   334,116304,19940608,    0,    0
   334,116304,19940609,    0,    0
   334,116304,19940610,   26,    0
   334,116304,19940611,    0,    0
   334,116304,19940612,    0,    0
   334,116304,19940613,    0,    0
   334,116304,19940614,    0,    0
   334,116304,19940615,    0,    0
   334,116304,19940616,    0,    0
   334,116304,19940617,    0,    0
   334,116304,19940618,   57,    0
   334,116304,19940619,    1,    0
   334,116304,19940620,    0,    0
   334,116304,19940621,    0,    0
   334,116304,19940622,    0,    0
   334,116304,19940623,    0,    0
   334,116304,19940624,    0,    0
   334,116304,19940625,    0,    0
   334,116304,19940626,    0,    0
   334,116304,19940627,    1,    0
   334,116304,19940628,    5,    0
   334,116304,19940629,    0,    0
   334,116304,19940630,   43,    0
   334,116304,19940701,    1,    0
   334,116304,19940702,    0,    0
   334,116304,19940703,    0,    0
   334,116304,19940704,    0,    0
   334,116304,19940705,    0,    0
   334,116304,19940706,    0,    0
   334,116304,19940707,   26,    0
   334,116304,19940708,    0,    0
   334,116304,19940709,    3,    0
   334,116304,19940710,    1,    0
   334,116304,19940711,    0,    0
   334,116304,19940712,    0,    0
   334,116304,19940713,    0,    0
   334,116304,19940714,   10,    0
   334,116304,19940715,    0,    0
   334,116304,19940716,    0,    0
   334,116304,19940717,    9,    0
   334,116304,19940718,   31,    0
   334,116304,19940719,    0,    0
   334,116304,19940720,    0,    0
   334,116304,19940721,    0,    0
   334,116304,19940722,    0,    0
   334,116304,19940723,    0,    0
   334,116304,19940724,    0,    0
   334,116304,19940725,    0,    0
   334,116304,19940726,    0,    0
   334,116304,19940727,    0,    0
   334,116304,19940728,    0,    0
   334,116304,19940729,    0,    0
   334,116304,19940730,    0,    0
   334,116304,19940731,    0,    0
   334,116304,19940801,    3,    0
   334,116304,19940802,   24,    0
   334,116304,19940803,    0,    0
   334,116304,19940804,    0,    0
   334,116304,19940805,    0,    0
   334,116304,19940806,    0,    0
   334,116304,19940807,    0,    0
   334,116304,19940808,    0,    0
   334,116304,19940809,    3,    0
   334,116304,19940810,    0,    0
   334,116304,19940811,    0,    0
   334,116304,19940812,    6,    0
   334,116304,19940813,    0,    0
   334,116304,19940814,    0,    0
   334,116304,19940815,    0,    0
   334,116304,19940816,    0,    0
   334,116304,19940817,    0,    0
   334,116304,19940818,   90,    0
   334,116304,19940819,    0,    0
   334,116304,19940820,    0,    0
   334,116304,19940821,    0,    0
   334,116304,19940822,   13,    0
   334,116304,19940823,    7,    0
   334,116304,19940824,    5,    0
   334,116304,19940825,  216,    0
   334,116304,19940826,   54,    0
   334,116304,19940827,    0,    0
   334,116304,19940828,    5,    0
   334,116304,19940829,    0,    0
   334,116304,19940830,    0,    0
   334,116304,19940831,    0,    0
   334,116304,19940901,  183,    0
   334,116304,19940902,   74,    0
   334,116304,19940903,    0,    0
   334,116304,19940904,   14,    0
   334,116304,19940905,    0,    0
   334,116304,19940906,    0,    0
   334,116304,19940907,    0,    0
   334,116304,19940908,    0,    0
   334,116304,19940909,   50,    0
   334,116304,19940910,    0,    0
   334,116304,19940911,    0,    0
   334,116304,19940912,    0,    0
   334,116304,19940913,    0,    0
   334,116304,19940914,   21,    0
   334,116304,19940915,   96,    0
   334,116304,19940916,   15,    0
   334,116304,19940917,   73,    0
   334,116304,19940918,    0,    0
   334,116304,19940919,    0,    0
   334,116304,19940920,   57,    0
   334,116304,19940921,   27,    0
   334,116304,19940922,    0,    0
   334,116304,19940923,    0,    0
   334,116304,19940924,    0,    0
   334,116304,19940925,    0,    0
   334,116304,19940926,    0,    0
   334,116304,19940927,   78,    0
   334,116304,19940928,    0,    0
   334,116304,19940929,    0,    0
   334,116304,19940930,    0,    0
   334,116304,19941001,    0,    0
   334,116304,19941002,    0,    0
   334,116304,19941003,   73,    0
   334,116304,19941004,    0,    0
   334,116304,19941005,    0,    0
   334,116304,19941006,    0,    0
   334,116304,19941007,   72,    0
   334,116304,19941008,   21,    0
   334,116304,19941009,   54,    0
   334,116304,19941010,    0,    0
   334,116304,19941011,    0,    0
   334,116304,19941012,    0,    0
   334,116304,19941013,    0,    0
   334,116304,19941014,    0,    0
   334,116304,19941015,    0,    0
   334,116304,19941016,    0,    0
   334,116304,19941017,    1,    0
   334,116304,19941018,    0,    0
   334,116304,19941019,    0,    0
   334,116304,19941020,    0,    0
   334,116304,19941021,    0,    0
   334,116304,19941022,    0,    0
   334,116304,19941023,   28,    0
   334,116304,19941024,   35,    0
   334,116304,19941025,  143,    0
   334,116304,19941026,  100,    0
   334,116304,19941027,   97,    0
   334,116304,19941028,  152,    0
   334,116304,19941029,   64,    0
   334,116304,19941030,    7,    0
   334,116304,19941031,    0,    0
   334,116304,19941101,    0,    0
   334,116304,19941102,    0,    0
   334,116304,19941103,    0,    0
   334,116304,19941104,    0,    0
   334,116304,19941105,    0,    0
   334,116304,19941106,    0,    0
   334,116304,19941107,    4,    0
   334,116304,19941108,    0,    0
   334,116304,19941109,    0,    0
   334,116304,19941110,   32,    0
   334,116304,19941111,   35,    0
   334,116304,19941112,    3,    0
   334,116304,19941113,    0,    0
   334,116304,19941114,   10,    0
   334,116304,19941115,   19,    0
   334,116304,19941116,    9,    0
   334,116304,19941117,    6,    0
   334,116304,19941118,   12,    0
   334,116304,19941119,    0,    0
   334,116304,19941120,    0,    0
   334,116304,19941121,    0,    0
   334,116304,19941122,    0,    0
   334,116304,19941123,    0,    0
   334,116304,19941124,    1,    0
   334,116304,19941125,    5,    0
   334,116304,19941126,    0,    0
   334,116304,19941127,    0,    0
   334,116304,19941128,    0,    0
   334,116304,19941129,    0,    0
   334,116304,19941130,    0,    0
   334,116304,19941201,    0,    0
   334,116304,19941202,    0,    0
   334,116304,19941203,    0,    0
   334,116304,19941204,    0,    0
   334,116304,19941205,    1,    0
   334,116304,19941206,    3,    0
   334,116304,19941207,    0,    0
   334,116304,19941208,    0,    0
   334,116304,19941209,    3,    0
   334,116304,19941210,    2,    0
   334,116304,19941211,   66,    0
   334,116304,19941212,    0,    0
   334,116304,19941213,   39,    0
   334,116304,19941214,   39,    0
   334,116304,19941215,    0,    0
   334,116304,19941216,    1,    0
   334,116304,19941217,    3,    0
   334,116304,19941218,    0,    0
   334,116304,19941219,    0,    0
   334,116304,19941220,    0,    0
   334,116304,19941221,    0,    0
   334,116304,19941222,    4,    0
   334,116304,19941223,    0,    0
   334,116304,19941224,    0,    0
   334,116304,19941225,    0,    0
   334,116304,19941226,    1,    0
   334,116304,19941227,   26,    0
   334,116304,19941228,    1,    0
   334,116304,19941229,    0,    0
   334,116304,19941230,    5,    0
   334,116304,19941231,    0,    0
   334,116304,19950101,    1,    0
   334,116304,19950102,    0,    0
   334,116304,19950103,    2,    0
   334,116304,19950104,    0,    0
   334,116304,19950105,    6,    0
   334,116304,19950106,    1,    0
   334,116304,19950107,    8,    0
   334,116304,19950108,    1,    0
   334,116304,19950109,    0,    0
   334,116304,19950110,   20,    0
   334,116304,19950111,   11,    0
   334,116304,19950112,    9,    0
   334,116304,19950113,    1,    0
   334,116304,19950114,    0,    0
   334,116304,19950115,    0,    0
   334,116304,19950116,    0,    0
   334,116304,19950117,    0,    0
   334,116304,19950118,    0,    0
   334,116304,19950119,    0,    0
   334,116304,19950120,    0,    0
   334,116304,19950121,    0,    0
   334,116304,19950122,    3,    0
   334,116304,19950123,    2,    0
   334,116304,19950124,    2,    0
   334,116304,19950125,   17,    0
   334,116304,19950126,   29,    0
   334,116304,19950127,    0,    0
   334,116304,19950128,    1,    0
   334,116304,19950129,    1,    0
   334,116304,19950130,    6,    0
   334,116304,19950131,    0,    0
   334,116304,19950201,    0,    0
   334,116304,19950202,    0,    0
   334,116304,19950203,    0,    0
   334,116304,19950204,   15,    0
   334,116304,19950205,    2,    0
   334,116304,19950206,    4,    0
   334,116304,19950207,    0,    0
   334,116304,19950208,    0,    0
   334,116304,19950209,   25,    0
   334,116304,19950210,    0,    0
   334,116304,19950211,    0,    0
   334,116304,19950212,    0,    0
   334,116304,19950213,    0,    0
   334,116304,19950214,   62,    0
   334,116304,19950215,   17,    0
   334,116304,19950216,  156,    0
   334,116304,19950217,    5,    0
   334,116304,19950218,    1,    0
   334,116304,19950219,    0,    0
   334,116304,19950220,    0,    0
   334,116304,19950221,    0,    0
   334,116304,19950222,    0,    0
   334,116304,19950223,   18,    0
   334,116304,19950224,    2,    0
   334,116304,19950225,   28,    0
   334,116304,19950226,   32,    0
   334,116304,19950227,    5,    0
   334,116304,19950228,    0,    0
   334,116304,19950301,    0,    0
   334,116304,19950302,  145,    0
   334,116304,19950303,   30,    0
   334,116304,19950304,   29,    0
   334,116304,19950305,   18,    0
   334,116304,19950306,   69,    0
   334,116304,19950307,   12,    0
   334,116304,19950308,    0,    0
   334,116304,19950309,    0,    0
   334,116304,19950310,    0,    0
   334,116304,19950311,    0,    0
   334,116304,19950312,    0,    0
   334,116304,19950313,    8,    0
   334,116304,19950314,    1,    0
   334,116304,19950315,    0,    0
   334,116304,19950316,   18,    0
   334,116304,19950317,    1,    0
   334,116304,19950318,   17,    0
   334,116304,19950319,   68,    0
   334,116304,19950320,    6,    0
   334,116304,19950321,   13,    0
   334,116304,19950322,    1,    0
   334,116304,19950323,   13,    0
   334,116304,19950324,    0,    0
   334,116304,19950325,   16,    0
   334,116304,19950326,   14,    0
   334,116304,19950327,    2,    0
   334,116304,19950328,    0,    0
   334,116304,19950329,   15,    0
   334,116304,19950330,    0,    0
   334,116304,19950331,    0,    0
   334,116304,19950401,    5,    0
   334,116304,19950402,    2,    0
   334,116304,19950403,    0,    0
   334,116304,19950404,   11,    0
   334,116304,19950405,    0,    0
   334,116304,19950406,    0,    0
   334,116304,19950407,   30,    0
   334,116304,19950408,    5,    0
   334,116304,19950409,   25,    0
   334,116304,19950410,    7,    0
   334,116304,19950411,   12,    0
   334,116304,19950412,   24,    0
   334,116304,19950413,    1,    0
   334,116304,19950414,   19,    0
   334,116304,19950415,    0,    0
   334,116304,19950416,    0,    0
   334,116304,19950417,    0,    0
   334,116304,19950418,    0,    0
   334,116304,19950419,    0,    0
   334,116304,19950420,    0,    0
   334,116304,19950421,    0,    0
   334,116304,19950422,    0,    0
   334,116304,19950423,    0,    0
   334,116304,19950424,    0,    0
   334,116304,19950425,  108,    0
   334,116304,19950426,  223,    0
   334,116304,19950427,    3,    0
   334,116304,19950428,    0,    0
   334,116304,19950429,    0,    0
   334,116304,19950430,    0,    0
   334,116304,19950501,    0,    0
   334,116304,19950502,    0,    0
   334,116304,19950503,    0,    0
   334,116304,19950504,   14,    0
   334,116304,19950505,    0,    0
   334,116304,19950506,    7,    0
   334,116304,19950507,    0,    0
   334,116304,19950508,    1,    0
   334,116304,19950509,    1,    0
   334,116304,19950510,    0,    0
   334,116304,19950511,    0,    0
   334,116304,19950512,  231,    0
   334,116304,19950513,   76,    0
   334,116304,19950514,    2,    0
   334,116304,19950515,    0,    0
   334,116304,19950516,    0,    0
   334,116304,19950517,    1,    0
   334,116304,19950518,    0,    0
   334,116304,19950519,  135,    0
   334,116304,19950520,  102,    0
   334,116304,19950521,    0,    0
   334,116304,19950522,    0,    0
   334,116304,19950523,    0,    0
   334,116304,19950524,    0,    0
   334,116304,19950525,    0,    0
   334,116304,19950526,    0,    0
   334,116304,19950527,    0,    0
   334,116304,19950528,    0,    0
   334,116304,19950529,    0,    0
   334,116304,19950530,    0,    0
   334,116304,19950531,   48,    0
   334,116304,19950601,  103,    0
   334,116304,19950602,  250,    0
   334,116304,19950603,   86,    0
   334,116304,19950604,    0,    0
   334,116304,19950605,    0,    0
   334,116304,19950606,    0,    0
   334,116304,19950607,   31,    0
   334,116304,19950608,    7,    0
   334,116304,19950609,   55,    0
   334,116304,19950610,    0,    0
   334,116304,19950611,  227,    0
   334,116304,19950612,  261,    0
   334,116304,19950613,   10,    0
   334,116304,19950614,   55,    0
   334,116304,19950615,    0,    0
   334,116304,19950616,  104,    0
   334,116304,19950617,    0,    0
   334,116304,19950618,    0,    0
   334,116304,19950619,    0,    0
   334,116304,19950620,    0,    0
   334,116304,19950621,   18,    0
   334,116304,19950622,   13,    0
   334,116304,19950623,    0,    0
   334,116304,19950624,    0,    0
   334,116304,19950625,   23,    0
   334,116304,19950626,   66,    0
   334,116304,19950627,   22,    0
   334,116304,19950628,    0,    0
   334,116304,19950629,    0,    0
   334,116304,19950630,    0,    0
   334,116304,19950701,    0,    0
   334,116304,19950702,  177,    0
   334,116304,19950703,  171,    0
   334,116304,19950704,    0,    0
   334,116304,19950705,    0,    0
   334,116304,19950706,    0,    0
   334,116304,19950707,    0,    0
   334,116304,19950708,    0,    0
   334,116304,19950709,    0,    0
   334,116304,19950710,    0,    0
   334,116304,19950711,    8,    0
   334,116304,19950712,   12,    0
   334,116304,19950713,    0,    0
   334,116304,19950714,    4,    0
   334,116304,19950715,  106,    0
   334,116304,19950716,    0,    0
   334,116304,19950717,    1,    0
   334,116304,19950718,    7,    0
   334,116304,19950719,    0,    0
   334,116304,19950720,    0,    0
   334,116304,19950721,    0,    0
